name,address,postal_code,country,region,latitude,longitude,check_in,check_out,price,currency,rating,num_reviews,availability,stars,type,persons,room_type,nota_personal,nota_facilităţi,nota_curăţenie,nota_confort,nota_raport_calitate/preţ,nota_locaţie,nota_wifi_gratuit,vedere_la_oras,menaj_zilnic,canale_prin_satelit,zona_de_luat_masa_in_aer_liber,cada,facilitati_de_calcat,izolare_fonica,terasa_la_soare,pardoseala_de_gresie/marmura,papuci_de_casa,uscator_de_rufe,animale_de_companie,incalzire,birou,mobilier_exterior,alarma_de_fum,vedere_la_gradina,cuptor,cuptor_cu_microunde,zona_de_relaxare,canapea,intrare_privata,fier_de_calcat,masina_de_cafea,plita_de_gatit,extinctoare,cana_fierbator,gradina,ustensile_de_bucatarie,masina_de_spalat,balcon,pardoseala_de_lemn_sau_parchet,aparat_pentru_prepararea_de_ceai/cafea,zona_de_luat_masa,canale_prin_cablu,aer_conditionat,masa,suport_de_haine,cada_sau_dus,frigider,mic_dejun
Pink Velvet RK Ghimbav,"Strada Freziei Bl. 10 Etaj 2, 507075 Ghimbav, România",507075.0,România,Braşov,45.657942,25.5130555,De la 14:00 la 22:00,De la 11:00 la 12:00,612.0, lei,9.8,5,True,3.0,apartment,5.0,Apartament cu 2 dormitoare,10.0,10.0,9.5,10.0,9.5,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,False
Casa Miruna & Noris,"35 Strada General Traian Moșoiu, 507025 Bran, România",507025.0,România,Braşov,45.5162584,25.3691534,De la 14:00 la 00:00,De la 11:00 la 12:00,198.0, lei,9.1,100,True,3.0,guest_house,2.0,Cameră dublă cu baie privată,8.8,8.9,9.4,9.3,9.1,9.6,5.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,True,False
Casa Pe Vale,"5 Strada Cetății, 505400 Râşnov, România",505400.0,România,Braşov,45.5897161,25.4647938,De la 15:00 la 23:00,De la 08:00 la 11:00,500.0, lei,9.7,54,True,3.0,guest_house,2.0,Cameră dublă sau twin cu baie privată,9.9,9.7,9.9,9.8,9.7,9.5,10.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True
Casa Armonia,"45 Strada Reitești, 507025 Bran, România",507025.0,România,Braşov,45.5188131,25.3763326,De la 14:00 la 20:00,De la 08:00 la 12:00,225.0, lei,9.6,10,True,3.0,guest_house,2.0,Cameră dublă cu balcon,9.8,9.8,9.8,9.5,9.5,9.5,0.0,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False
Pensiunea Eugenia,"Str. Prof. Ioan Clinciu, nr. 24, 507025 Bran, România",507025.0,România,Braşov,45.5103087,25.3620672,De la 14:00 la 22:00,De la 07:30 la 11:00,330.0, lei,9.7,295,True,3.0,guest_house,2.0,Cameră dublă cu baie privată,9.8,9.5,9.9,9.7,9.6,9.5,9.2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,True,False
Vila Denisa,"Strada Iancu Gonțea, 507028 Bran, România",507028.0,România,Braşov,45.505123,25.3545542,De la 15:00 la 21:00,De la 08:00 la 12:00,220.0, lei,8.0,1,True,3.0,guest_house,2.0,Cameră dublă,10.0,7.5,10.0,7.5,7.5,7.5,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,False
PENSIUNEA CASTELANA,"STR CETATII NR1, 507175 Racoşu de Jos, România",507175.0,România,Braşov,46.0237084,25.4075577,De la 14:30,De la 11:30 la 12:00,180.0, lei,9.1,19,True,3.0,guest_house,2.0,Cameră dublă Deluxe cu vedere la castel,9.2,9.6,9.6,9.7,9.3,9.2,8.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
elisio - Maple House,"Str. Salviei, nr. 27, ap. 3, 507075 Ghimbav, România",507075.0,România,Braşov,45.6603641,25.5181867,De la 15:00 la 00:00,De la 05:00 la 11:00,396.0, lei,9.6,9,True,3.0,apartment,2.0,Apartament cu 2 dormitoare,9.7,9.7,9.7,9.7,9.7,8.6,10.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False
Vila Maria Bran,"62 Strada Iancu Gonțea, 507025 Şimon, România",507025.0,România,Braşov,45.5047245,25.3559015,De la 14:00 la 22:00,De la 10:00 la 11:00,265.0, lei,8.9,136,True,3.0,guest_house,2.0,Cameră dublă cu baie privată,9.3,8.7,9.4,9.1,9.0,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False
Cabana doi mesteceni,"Principala Drumul Carului Nr 14, 507135 Drumu Carului, România",507135.0,România,Braşov,45.4777917,25.2991661,De la 15:00 la 22:00,De la 10:00 la 12:00,280.0, lei,9.6,48,True,3.0,lodge,2.0,Cameră dublă cu vedere la munte,9.6,9.1,9.5,9.6,9.6,9.5,0.0,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False
Casa Flavius,"Strada Colibașilor 11, 507025 Bran, România",507025.0,România,Braşov,45.514364,25.37474,De la 14:00 la 00:00,De la 11:00 la 12:00,180.0, lei,8.6,121,True,3.0,guest_house,2.0,Cameră dublă standard cu baie comună,9.0,8.3,8.8,8.6,8.7,9.1,8.3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,True,False
Casa Flavius 2,"11 Strada Colibașilor, 507025 Bran, România",507025.0,România,Braşov,45.5141607,25.3749222,De la 12:00 la 00:00,De la 00:00 la 12:00,210.0, lei,9.0,7,True,3.0,guest_house,2.0,Cameră dublă,9.3,8.9,9.6,9.6,8.9,9.3,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False
Pensiunea Crai Nou,"Sirnea 256 C, 507072 Fundata, România",507072.0,România,Braşov,45.4624114,25.263779,De la 14:00 la 18:00,Până la 12:00,400.0, lei,9.6,114,True,3.0,guest_house,2.0,Cameră dublă cu balcon,9.7,9.5,9.8,9.5,9.4,9.8,9.7,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Pensiunea Valea Cetatii,"19 Strada Cetății, 505400 Râşnov, România",505400.0,România,Braşov,45.5893783,25.4736417,De la 16:00 la 20:00,De la 08:00 la 12:00,359.0, lei,8.3,59,True,3.0,guest_house,3.0,Cameră dublă standard,8.5,8.1,8.5,8.5,7.9,8.9,7.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Pensiunea Constanta,"Strada Valeriu Lucian Bologa nr. 124/ Strada Portii nr.124, 507025 Bran, România",507025.0,România,Braşov,45.5053337,25.3819332,De la 14:30 la 22:00,Până la 11:00,220.0, lei,9.3,266,True,2.0,guest_house,2.0,Cameră dublă cu baie privată,9.5,9.2,9.3,9.2,9.3,9.2,9.1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Casa Cipri si Alex,"Strada Iancu Gonțea 265, 507028 Şimon, România",507028.0,România,Braşov,45.4890867,25.3555493,De la 12:00 la 22:00,De la 08:00 la 11:00,180.0, lei,7.9,16,True,3.0,guest_house,2.0,Cameră dublă,8.9,7.3,8.6,7.8,8.3,8.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False
Sara Dâmbovicioara,"Sat.Dâmbovicioara , str. Principala, Nr. 236A, judet Arges, 117355 Dâmbovicioara, România",117355.0,România,Argeş,45.4401136,25.223634,De la 13:00 la 20:00,De la 08:00 la 11:00,198.0, lei,9.7,12,True,3.0,guest_house,2.0,Cameră Deluxe (2 adulți + 1 copil),9.8,9.4,9.6,9.6,9.8,10.0,0.0,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False
Flore's Garden Glamping,"405 Strada Iancu Gonțea, 507025 Bran, România",507025.0,România,Braşov,45.477745,25.3544963,De la 15:00 la 22:00,De la 08:00 la 11:30,426.0, lei,9.3,68,True,3.0,camp,2.0,Cort,9.8,9.4,9.6,9.3,8.9,9.2,6.3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,False
Casa Calea Haiducilor,"164 Strada Bradul Înalt, 507027 Sohodol, România",507027.0,România,Braşov,45.5029273,25.403035,De la 15:00 la 22:00,De la 05:00 la 12:00,223.0, lei,10.0,14,True,3.0,farm_holiday,2.0,Cameră dublă cu balcon,10.0,9.8,10.0,9.8,9.8,10.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,False,False
KOA - Sunlight Apartment,"28 Strada Pelicanului B51, AP 12, 507075 Brașov, România",507075.0,România,Braşov,45.6661413,25.5569394,De la 15:00 la 23:30,De la 00:00 la 11:00,248.0, lei,9.7,39,True,3.0,apartment,2.0,Apartament cu 1 dormitor,9.8,9.6,9.7,9.5,9.7,9.5,10.0,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False
Luxury Apartment Avantgarden 3,"Strada Egretei nr 23 B37 Ap.42, 500461 Brașov, România",500461.0,România,Braşov,45.664617,25.5563751,De la 14:00 la 22:00,De la 06:00 la 12:00,641.0, lei,9.7,64,True,3.0,apartment,2.0,Apartament cu 2 dormitoare,9.8,9.6,9.9,9.8,9.3,9.3,10.0,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False
Ada Homes B18,"Strada Egretei apartament 78, bloc B18 , etaj 7, 500461 Brașov, România",500461.0,România,Braşov,45.6648962,25.5568439,,,215.0, lei,9.3,3,True,3.0,apartment,2.0,Apartament cu 1 dormitor,10.0,10.0,10.0,9.2,9.2,8.3,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Casa Alexandra Junior,"265 Strada Iancu Gonțea, 507025 Şimon, România",507025.0,România,Braşov,45.4890157,25.3560432,De la 13:00 la 22:00,De la 08:00 la 11:00,220.0, lei,10.0,1,True,3.0,guest_house,2.0,Cameră dublă,10.0,10.0,10.0,10.0,10.0,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False
Dominic Boutique - Atelier,"Cloasterf  No 20, 547511 Cloaşterf, România",547511.0,România,Mureş,46.1455031,24.994817,De la 14:30 la 20:00,De la 08:00 la 11:30,390.0, lei,9.2,35,True,3.0,country_house,2.0,Cameră dublă cu vedere la grădină.,9.3,8.9,8.6,8.9,8.4,9.3,5.0,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
Vila Dorina,"Strada Valea Tisei, 507028 Şimon, România",507028.0,România,Braşov,45.4831963,25.355794,De la 15:00 la 18:00,De la 08:00 la 11:00,665.0, lei,9.6,7,True,3.0,villa,4.0,Vilă,10.0,8.9,9.6,9.6,9.3,9.6,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
Vila Vibrant,"220 Strada Valea Porţii, 507025 Bran, România",507025.0,România,Braşov,45.4942594,25.383985,De la 13:00 la 00:00,De la 08:00 la 11:00,250.0, lei,9.6,5,True,3.0,guest_house,2.0,Cameră dublă cu vedere la munte,9.4,9.0,9.5,10.0,10.0,10.0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False
Oxigen Dream,"Valea glajarie, 500404 Râşnov, România",500404.0,România,Braşov,45.5343059,25.4420208,De la 16:00 la 00:00,De la 08:00 la 11:00,380.0, lei,9.7,25,True,3.0,chalet,4.0,Chalet cu 1 dormitor,10.0,9.7,10.0,9.8,9.6,9.8,7.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Merida Residence,"36 Strada Ciubotea, 507025 Bran, România",507025.0,România,Braşov,45.4945435,25.3790747,De la 16:30 la 19:00,De la 08:00 la 11:00,500.0, lei,9.5,51,True,4.0,apartment,4.0,Apartament cu 1 dormitor,9.7,9.5,9.7,9.4,9.3,9.3,0.0,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True,True,False
Mery's Home,"Strada Valea Portii, Nr.351, 507025 Bran, România",507025.0,România,Braşov,45.4937357,25.3839194,Disponibil 24 de ore,Disponibil 24 de ore,330.0, lei,9.7,3,True,3.0,guest_house,2.0,Cameră King cu balcon,10.0,8.3,10.0,10.0,9.2,9.2,0.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Skylark - Zurich Studio with Terrace & Mountain view,"Strada Lebedei 27, Building B57, Etaj 6, Ap. 73, 500461 Brașov, România",500461.0,România,Braşov,45.6672439,25.5580949,De la 16:00 la 00:00,De la 09:00 la 10:00,280.0, lei,9.6,11,True,3.0,apartment,2.0,Apartament cu 1 dormitor,9.8,8.9,9.3,9.5,9.5,9.5,0.0,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False
Minimalist 3 Studio Brasov,"Strada Lebedei, nr 27, bl B83, et 3, ap 33, Brașov, România",,România,Braşov,45.667794,25.558561,De la 15:00 la 22:00,Până la 11:00,203.0, lei,10.0,4,True,3.0,apartment,2.0,Apartament cu 1 dormitor,10.0,10.0,10.0,10.0,10.0,9.4,0.0,False,False,False,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Ada Homes B46,"18 Strada Pelicanului apartament 27, etaj 5 , bloc B46 scara A, 507075 Brașov, România",507075.0,România,Braşov,45.6662897,25.5599051,De la 15:00 la 22:00,De la 08:00 la 11:00,189.0, lei,8.8,16,True,3.0,apartment,2.0,Apartament cu 1 dormitor,8.9,8.7,9.2,8.8,9.1,8.3,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
Hygge Apartment Brasov,"Strada Lebedei, 500461 Brașov, România",500461.0,România,Braşov,45.6672794,25.5603395,De la 16:00 la 00:00,De la 00:00 la 12:00,300.0, lei,9.8,9,True,3.0,apartment,2.0,Apartament cu 1 dormitor,10.0,10.0,10.0,10.0,9.4,9.2,0.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False
Dean’s Appartament,"Strada Lebedei 27 b87, 500000 Brașov, România",500000.0,România,Braşov,45.6681325,25.559273,De la 15:00 la 22:00,De la 08:00 la 12:00,207.0, lei,9.7,3,True,3.0,apartment,2.0,Apartament cu 1 dormitor,10.0,10.0,10.0,9.2,10.0,9.2,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
KOA - Studio 66,"27 Strada Lebedei B66, et. 6, ap. 73, 500461 Brașov, România",500461.0,România,Braşov,45.667613,25.5612149,De la 15:00 la 23:30,De la 00:00 la 11:00,269.0, lei,9.9,47,True,3.0,apartment,2.0,Apartament cu 1 dormitor,9.9,9.9,9.9,10.0,9.9,9.8,7.5,True,False,False,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False
TRUST Apartaments 2,"Egretei 33 bloc B25, etaj 7, ap.63, 500461 Brașov, România",500461.0,România,Braşov,45.664113,25.560049,De la 14:00 la 22:00,De la 08:00 la 12:00,425.0, lei,9.6,68,True,3.0,apartment,2.0,Apartament Deluxe,9.7,9.7,9.7,9.6,9.8,9.5,10.0,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False
